YYMM|CC-CODE|CC-DESC|RCODE-CODE|RCODE-DESC|CCAATT-CODE|CCAATT-DESC|CCAATTMM-CODE|CCAATTMM-DESC|MALE|FEMALE|TOTAL|HOUSE|
4912|35|จังหวัดยโสธร |0| |0| |0| |271,447|269,441|540,888|136,338|
4912|36|จังหวัดชัยภูมิ |0| |0| |0| |557,418|561,729|1,119,147|312,518|
4912|37|จังหวัดอำนาจเจริญ |0| |0| |0| |184,878|184,056|368,934|90,686|
4912|39|จังหวัดหนองบัวลำภู |0| |0| |0| |249,969|246,723|496,692|120,684|
4912|40|จังหวัดขอนแก่น |0| |0| |0| |868,731|881,765|1,750,496|480,174|
4912|41|จังหวัดอุดรธานี |0| |0| |0| |764,577|762,985|1,527,562|400,030|
4912|42|จังหวัดเลย |0| |0| |0| |310,496|302,807|613,303|173,762|
4912|43|จังหวัดหนองคาย |0| |0| |0| |452,251|447,329|899,580|234,801|
4912|44|จังหวัดมหาสารคาม |0| |0| |0| |464,717|472,969|937,686|236,710|
4912|45|จังหวัดร้อยเอ็ด |0| |0| |0| |654,383|655,664|1,310,047|318,935|
4912|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |486,309|489,252|975,561|241,925|
4912|47|จังหวัดสกลนคร |0| |0| |0| |553,810|555,235|1,109,045|289,349|
4912|48|จังหวัดนครพนม |0| |0| |0| |346,321|349,030|695,351|176,308|
4912|49|จังหวัดมุกดาหาร |0| |0| |0| |168,152|167,295|335,447|85,766|
4912|50|จังหวัดเชียงใหม่ |0| |0| |0| |815,529|842,769|1,658,298|607,059|
4912|51|จังหวัดลำพูน |0| |0| |0| |197,952|207,612|405,564|149,964|
4912|52|จังหวัดลำปาง |0| |0| |0| |382,105|391,685|773,790|254,488|
4912|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |230,838|236,644|467,482|143,963|
4912|54|จังหวัดแพร่ |0| |0| |0| |229,041|239,332|468,373|152,878|
4912|55|จังหวัดน่าน |0| |0| |0| |240,954|236,708|477,662|140,291|
4912|56|จังหวัดพะเยา |0| |0| |0| |239,569|246,650|486,219|164,156|
4912|57|จังหวัดเชียงราย |0| |0| |0| |606,390|619,323|1,225,713|431,763|
4912|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |131,704|123,468|255,172|82,363|
4912|60|จังหวัดนครสวรรค์ |0| |0| |0| |527,586|548,429|1,076,015|339,008|
4912|61|จังหวัดอุทัยธานี |0| |0| |0| |161,000|165,988|326,988|98,748|
4912|62|จังหวัดกำแพงเพชร |0| |0| |0| |362,446|365,874|728,320|219,129|
4912|63|จังหวัดตาก |0| |0| |0| |268,925|258,752|527,677|159,909|
4912|64|จังหวัดสุโขทัย |0| |0| |0| |296,969|311,851|608,820|181,103|
4912|65|จังหวัดพิษณุโลก |0| |0| |0| |416,033|428,475|844,508|274,228|
4912|66|จังหวัดพิจิตร |0| |0| |0| |273,070|284,761|557,831|161,462|
4912|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |499,172|503,145|1,002,317|287,825|
4912|70|จังหวัดราชบุรี |0| |0| |0| |405,853|423,078|828,931|244,562|
4912|71|จังหวัดกาญจนบุรี |0| |0| |0| |421,137|413,310|834,447|264,028|
4912|72|จังหวัดสุพรรณบุรี |0| |0| |0| |409,777|434,127|843,904|241,464|
4912|73|จังหวัดนครปฐม |0| |0| |0| |397,547|424,358|821,905|282,215|
4912|74|จังหวัดสมุทรสาคร |0| |0| |0| |224,706|237,804|462,510|202,584|
4912|75|จังหวัดสมุทรสงคราม |0| |0| |0| |93,847|101,143|194,990|53,083|
4912|76|จังหวัดเพชรบุรี |0| |0| |0| |221,335|235,346|456,681|153,100|
4912|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |250,014|244,403|494,417|173,027|
4912|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |750,511|759,949|1,510,460|433,422|
4912|81|จังหวัดกระบี่ |0| |0| |0| |202,503|200,860|403,363|122,219|
4912|82|จังหวัดพังงา |0| |0| |0| |123,128|122,266|245,394|83,927|
4912|83|จังหวัดภูเก็ต |0| |0| |0| |144,391|156,346|300,737|136,445|
4912|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |476,436|484,262|960,698|341,393|
4912|85|จังหวัดระนอง |0| |0| |0| |94,139|85,711|179,850|63,681|
4912|86|จังหวัดชุมพร |0| |0| |0| |239,150|239,814|478,964|174,207|
4912|90|จังหวัดสงขลา |0| |0| |0| |644,473|673,027|1,317,500|386,587|
4912|91|จังหวัดสตูล |0| |0| |0| |140,337|141,208|281,545|75,006|
4912|92|จังหวัดตรัง |0| |0| |0| |298,731|308,719|607,450|175,972|
4912|93|จังหวัดพัทลุง |0| |0| |0| |247,126|256,195|503,321|147,294|
4912|94|จังหวัดปัตตานี |0| |0| |0| |313,492|322,238|635,730|144,129|
4912|95|จังหวัดยะลา |0| |0| |0| |232,827|235,425|468,252|124,794|
4912|96|จังหวัดนราธิวาส |0| |0| |0| |349,935|357,236|707,171|162,929|
4812|0|ทั่วประเทศ|0| |0| |0| |30,818,621|31,599,421|62,418,042|19,016,784|
4812|10|กรุงเทพมหานคร|0| |0| |0| |2,705,954|2,953,000|5,658,954|2,091,558|
4812|11|จังหวัดสมุทรปราการ |0| |0| |0| |523,247|554,276|1,077,523|425,081|
4812|12|จังหวัดนนทบุรี |0| |0| |0| |462,010|510,270|972,280|421,554|
4812|13|จังหวัดปทุมธานี |0| |0| |0| |391,909|423,493|815,402|370,867|
4812|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |361,947|384,972|746,919|229,242|
4812|15|จังหวัดอ่างทอง |0| |0| |0| |136,699|147,079|283,778|79,699|
4812|16|จังหวัดลพบุรี |0| |0| |0| |377,436|374,515|751,951|234,945|
4812|17|จังหวัดสิงห์บุรี |0| |0| |0| |104,407|113,337|217,744|63,594|
4812|18|จังหวัดชัยนาท |0| |0| |0| |164,703|175,426|340,129|102,088|
4812|19|จังหวัดสระบุรี |0| |0| |0| |298,423|303,514|601,937|196,941|
4812|20|จังหวัดชลบุรี |0| |0| |0| |577,878|594,553|1,172,431|551,722|
4812|21|จังหวัดระยอง |0| |0| |0| |276,917|282,217|559,134|250,725|
4812|22|จังหวัดจันทบุรี |0| |0| |0| |246,468|251,691|498,159|174,933|
4812|23|จังหวัดตราด |0| |0| |0| |110,281|108,854|219,135|81,066|
4812|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |318,037|329,573|647,610|203,314|
4812|25|จังหวัดปราจีนบุรี |0| |0| |0| |223,148|226,473|449,621|142,730|
4812|26|จังหวัดนครนายก |0| |0| |0| |123,954|126,825|250,779|74,335|
4812|27|จังหวัดสระแก้ว |0| |0| |0| |270,768|266,208|536,976|157,348|
4812|30|จังหวัดนครราชสีมา |0| |0| |0| |1,261,666|1,285,097|2,546,763|708,251|
4812|31|จังหวัดบุรีรัมย์ |0| |0| |0| |764,457|766,973|1,531,430|359,573|
4812|32|จังหวัดสุรินทร์ |0| |0| |0| |687,061|687,637|1,374,698|314,010|
4812|33|จังหวัดศรีสะเกษ |0| |0| |0| |721,229|722,745|1,443,974|317,320|
4812|34|จังหวัดอุบลราชธานี |0| |0| |0| |889,791|885,015|1,774,806|432,923|
4812|35|จังหวัดยโสธร |0| |0| |0| |271,537|269,726|541,263|133,353|
4812|36|จังหวัดชัยภูมิ |0| |0| |0| |556,308|560,626|1,116,934|304,619|
4812|37|จังหวัดอำนาจเจริญ |0| |0| |0| |184,752|184,040|368,792|87,631|
4812|39|จังหวัดหนองบัวลำภู |0| |0| |0| |250,019|246,637|496,656|117,567|
4812|40|จังหวัดขอนแก่น |0| |0| |0| |868,007|879,534|1,747,541|467,747|
4812|41|จังหวัดอุดรธานี |0| |0| |0| |763,129|760,673|1,523,802|391,630|
4812|42|จังหวัดเลย |0| |0| |0| |310,141|302,281|612,422|169,637|
4812|43|จังหวัดหนองคาย |0| |0| |0| |450,661|445,438|896,099|229,437|
4812|44|จังหวัดมหาสารคาม |0| |0| |0| |464,600|472,283|936,883|229,882|
4812|45|จังหวัดร้อยเอ็ด |0| |0| |0| |654,590|656,084|1,310,674|312,452|
4812|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |485,383|488,172|973,555|236,316|
4812|47|จังหวัดสกลนคร |0| |0| |0| |551,233|552,873|1,104,106|282,396|
4812|48|จังหวัดนครพนม |0| |0| |0| |345,434|348,160|693,594|172,688|
4812|49|จังหวัดมุกดาหาร |0| |0| |0| |167,344|166,770|334,114|82,900|
4812|50|จังหวัดเชียงใหม่ |0| |0| |0| |811,990|838,019|1,650,009|591,589|
4812|51|จังหวัดลำพูน |0| |0| |0| |197,546|207,181|404,727|146,489|
4812|52|จังหวัดลำปาง |0| |0| |0| |383,951|392,774|776,725|250,351|
4812|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |231,693|237,694|469,387|141,039|
4812|54|จังหวัดแพร่ |0| |0| |0| |230,754|240,693|471,447|150,590|
4812|55|จังหวัดน่าน |0| |0| |0| |241,276|236,804|478,080|137,790|
4812|56|จังหวัดพะเยา |0| |0| |0| |240,203|246,686|486,889|161,325|
4812|57|จังหวัดเชียงราย |0| |0| |0| |606,688|618,369|1,225,057|421,814|
4812|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |130,985|122,624|253,609|79,655|
4812|60|จังหวัดนครสวรรค์ |0| |0| |0| |528,682|549,125|1,077,807|333,776|
4812|61|จังหวัดอุทัยธานี |0| |0| |0| |160,943|165,788|326,731|97,132|
4812|62|จังหวัดกำแพงเพชร |0| |0| |0| |362,234|366,032|728,266|214,831|
4812|63|จังหวัดตาก |0| |0| |0| |266,262|255,935|522,197|154,837|
4812|64|จังหวัดสุโขทัย |0| |0| |0| |297,634|312,727|610,361|178,423|
4812|65|จังหวัดพิษณุโลก |0| |0| |0| |415,305|425,665|840,970|267,855|
4812|66|จังหวัดพิจิตร |0| |0| |0| |273,498|285,296|558,794|158,497|
4812|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |499,028|503,431|1,002,459|282,268|
4812|70|จังหวัดราชบุรี |0| |0| |0| |403,218|420,277|823,495|238,990|
4812|71|จังหวัดกาญจนบุรี |0| |0| |0| |416,492|409,677|826,169|257,048|
4812|72|จังหวัดสุพรรณบุรี |0| |0| |0| |409,345|433,268|842,613|236,836|
4812|73|จังหวัดนครปฐม |0| |0| |0| |391,585|417,375|808,960|268,001|
4812|74|จังหวัดสมุทรสาคร |0| |0| |0| |219,731|232,286|452,017|193,350|
4812|75|จังหวัดสมุทรสงคราม |0| |0| |0| |93,893|101,175|195,068|51,964|
4812|76|จังหวัดเพชรบุรี |0| |0| |0| |219,885|234,097|453,982|149,442|
4812|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |245,569|241,227|486,796|165,927|
4812|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |747,639|756,781|1,504,420|422,166|
4812|81|จังหวัดกระบี่ |0| |0| |0| |198,713|196,952|395,665|116,534|
4812|82|จังหวัดพังงา |0| |0| |0| |121,199|120,243|241,442|79,821|
4812|83|จังหวัดภูเก็ต |0| |0| |0| |140,703|151,542|292,245|128,110|
4812|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |470,126|477,223|947,349|324,617|
4812|85|จังหวัดระนอง |0| |0| |0| |93,335|84,787|178,122|61,349|
4812|86|จังหวัดชุมพร |0| |0| |0| |237,689|238,074|475,763|169,200|
4812|90|จังหวัดสงขลา |0| |0| |0| |637,355|665,067|1,302,422|373,725|
4812|91|จังหวัดสตูล |0| |0| |0| |138,515|139,350|277,865|72,916|
4812|92|จังหวัดตรัง |0| |0| |0| |296,206|305,839|602,045|170,211|
4812|93|จังหวัดพัทลุง |0| |0| |0| |245,917|254,584|500,501|142,935|
4812|94|จังหวัดปัตตานี |0| |0| |0| |313,132|321,242|634,374|141,511|
4812|95|จังหวัดยะลา |0| |0| |0| |231,087|233,034|464,121|121,734|
4812|96|จังหวัดนราธิวาส |0| |0| |0| |347,087|353,438|700,525|160,062|
4712|0|ทั่วประเทศ|0| |0| |0| |30,618,875|31,356,761|61,975,636|18,432,937|
4712|10|กรุงเทพมหานคร|0| |0| |0| |2,696,633|2,934,688|5,631,321|2,050,411|
4712|11|จังหวัดสมุทรปราการ |0| |0| |0| |508,841|540,528|1,049,369|409,514|
4712|12|จังหวัดนนทบุรี |0| |0| |0| |448,431|493,881|942,312|404,431|
4712|13|จังหวัดปทุมธานี |0| |0| |0| |371,122|399,031|770,153|346,950|
4712|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |359,335|381,243|740,578|221,812|
4712|15|จังหวัดอ่างทอง |0| |0| |0| |136,429|146,580|283,009|78,210|
4712|16|จังหวัดลพบุรี |0| |0| |0| |376,731|372,823|749,554|230,257|
4712|17|จังหวัดสิงห์บุรี |0| |0| |0| |105,722|114,420|220,142|62,535|
4712|18|จังหวัดชัยนาท |0| |0| |0| |165,577|176,040|341,617|100,410|
4712|19|จังหวัดสระบุรี |0| |0| |0| |295,747|300,310|596,057|189,886|
4712|20|จังหวัดชลบุรี |0| |0| |0| |565,265|577,791|1,143,056|516,825|
4712|21|จังหวัดระยอง |0| |0| |0| |269,665|274,404|544,069|233,200|
4712|22|จังหวัดจันทบุรี |0| |0| |0| |244,677|249,386|494,063|169,349|
4712|23|จังหวัดตราด |0| |0| |0| |109,732|108,241|217,973|78,554|
4712|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |316,358|327,283|643,641|195,680|
4712|25|จังหวัดปราจีนบุรี |0| |0| |0| |221,736|224,327|446,063|136,313|
4712|26|จังหวัดนครนายก |0| |0| |0| |123,292|125,326|248,618|72,374|
4712|27|จังหวัดสระแก้ว |0| |0| |0| |270,533|265,714|536,247|154,307|
4712|30|จังหวัดนครราชสีมา |0| |0| |0| |1,258,258|1,281,356|2,539,614|687,778|
4712|31|จังหวัดบุรีรัมย์ |0| |0| |0| |760,919|763,574|1,524,493|351,574|
4712|32|จังหวัดสุรินทร์ |0| |0| |0| |685,579|685,941|1,371,520|307,969|
4712|33|จังหวัดศรีสะเกษ |0| |0| |0| |719,152|721,297|1,440,449|311,886|
4712|34|จังหวัดอุบลราชธานี |0| |0| |0| |884,109|878,950|1,763,059|420,212|
4712|35|จังหวัดยโสธร |0| |0| |0| |271,502|269,861|541,363|130,386|
4712|36|จังหวัดชัยภูมิ |0| |0| |0| |556,300|560,855|1,117,155|296,240|
4712|37|จังหวัดอำนาจเจริญ |0| |0| |0| |184,206|183,340|367,546|85,076|
4712|39|จังหวัดหนองบัวลำภู |0| |0| |0| |248,981|245,669|494,650|114,766|
4712|40|จังหวัดขอนแก่น |0| |0| |0| |865,629|876,230|1,741,859|456,058|
4712|41|จังหวัดอุดรธานี |0| |0| |0| |761,130|757,361|1,518,491|382,433|
4712|42|จังหวัดเลย |0| |0| |0| |309,465|301,052|610,517|164,371|
4712|43|จังหวัดหนองคาย |0| |0| |0| |450,731|445,192|895,923|224,087|
4712|44|จังหวัดมหาสารคาม |0| |0| |0| |463,975|471,109|935,084|224,023|
4712|45|จังหวัดร้อยเอ็ด |0| |0| |0| |654,469|655,787|1,310,256|305,654|
4712|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |484,286|487,029|971,315|231,410|
4712|47|จังหวัดสกลนคร |0| |0| |0| |549,998|551,598|1,101,596|273,910|
4712|48|จังหวัดนครพนม |0| |0| |0| |344,102|347,158|691,260|169,152|
4712|49|จังหวัดมุกดาหาร |0| |0| |0| |166,648|165,921|332,569|80,516|
4712|50|จังหวัดเชียงใหม่ |0| |0| |0| |803,033|827,185|1,630,218|575,078|
4712|51|จังหวัดลำพูน |0| |0| |0| |197,756|207,018|404,774|141,912|
4712|52|จังหวัดลำปาง |0| |0| |0| |385,334|393,719|779,053|246,009|
4712|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |232,117|237,907|470,024|137,692|
4712|54|จังหวัดแพร่ |0| |0| |0| |231,853|241,546|473,399|147,269|
4712|55|จังหวัดน่าน |0| |0| |0| |241,124|236,522|477,646|134,998|
4712|56|จังหวัดพะเยา |0| |0| |0| |241,056|247,288|488,344|158,731|
4712|57|จังหวัดเชียงราย |0| |0| |0| |602,298|611,837|1,214,135|409,527|
4712|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |125,824|117,874|243,698|76,042|
4712|60|จังหวัดนครสวรรค์ |0| |0| |0| |528,587|549,135|1,077,722|327,060|
4712|61|จังหวัดอุทัยธานี |0| |0| |0| |160,799|165,382|326,181|95,103|
4712|62|จังหวัดกำแพงเพชร |0| |0| |0| |361,072|365,489|726,561|210,092|
4712|63|จังหวัดตาก |0| |0| |0| |263,307|252,615|515,922|149,546|
4712|64|จังหวัดสุโขทัย |0| |0| |0| |298,189|313,236|611,425|175,202|
4712|65|จังหวัดพิษณุโลก |0| |0| |0| |416,054|425,488|841,542|260,649|
4712|66|จังหวัดพิจิตร |0| |0| |0| |274,671|285,968|560,639|154,943|
4712|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |498,655|502,645|1,001,300|275,856|
4712|70|จังหวัดราชบุรี |0| |0| |0| |399,381|415,796|815,177|231,865|
4712|71|จังหวัดกาญจนบุรี |0| |0| |0| |408,429|401,910|810,339|248,238|
4712|72|จังหวัดสุพรรณบุรี |0| |0| |0| |408,255|432,074|840,329|231,366|
4712|73|จังหวัดนครปฐม |0| |0| |0| |385,932|411,954|797,886|253,701|
4712|74|จังหวัดสมุทรสาคร |0| |0| |0| |215,529|227,131|442,660|184,369|
4712|75|จังหวัดสมุทรสงคราม |0| |0| |0| |94,132|101,170|195,302|50,892|
4712|76|จังหวัดเพชรบุรี |0| |0| |0| |218,585|232,575|451,160|145,066|
4712|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |241,407|238,446|479,853|158,372|
4712|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |746,014|754,668|1,500,682|410,275|
4712|81|จังหวัดกระบี่ |0| |0| |0| |195,094|192,724|387,818|109,191|
4712|82|จังหวัดพังงา |0| |0| |0| |120,311|118,854|239,165|74,526|
4712|83|จังหวัดภูเก็ต |0| |0| |0| |137,683|148,179|285,862|118,423|
4712|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |465,974|472,186|938,160|307,558|
4712|85|จังหวัดระนอง |0| |0| |0| |92,515|83,884|176,399|57,985|
4712|86|จังหวัดชุมพร |0| |0| |0| |236,222|236,017|472,239|162,920|
4712|90|จังหวัดสงขลา |0| |0| |0| |626,670|654,844|1,281,514|358,454|
4712|91|จังหวัดสตูล |0| |0| |0| |136,460|137,132|273,592|70,384|
4712|92|จังหวัดตรัง |0| |0| |0| |293,746|302,496|596,242|164,184|
4712|93|จังหวัดพัทลุง |0| |0| |0| |245,179|253,166|498,345|138,837|
4712|94|จังหวัดปัตตานี |0| |0| |0| |310,917|318,960|629,877|138,236|
4712|95|จังหวัดยะลา |0| |0| |0| |229,247|230,645|459,892|117,824|
4712|96|จังหวัดนราธิวาส |0| |0| |0| |344,199|349,800|693,999|156,043|
4612|0|ทั่วประเทศ|0| |0| |0| |31,317,452|31,875,242|63,192,694|17,853,423|
4612|10|กรุงเทพมหานคร|0| |0| |0| |2,822,180|3,022,438|5,844,618|2,020,019|
4612|11|จังหวัดสมุทรปราการ |0| |0| |0| |508,645|537,209|1,045,854|392,606|
4612|12|จังหวัดนนทบุรี |0| |0| |0| |441,329|483,594|924,923|388,552|
4612|13|จังหวัดปทุมธานี |0| |0| |0| |358,302|381,110|739,412|324,932|
4612|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |365,639|385,633|751,272|213,458|
4612|15|จังหวัดอ่างทอง |0| |0| |0| |140,627|150,205|290,832|76,491|
4612|16|จังหวัดลพบุรี |0| |0| |0| |388,788|379,735|768,523|224,345|
4612|17|จังหวัดสิงห์บุรี |0| |0| |0| |107,366|115,365|222,731|61,095|
4612|18|จังหวัดชัยนาท |0| |0| |0| |169,546|179,671|349,217|98,142|
4612|19|จังหวัดสระบุรี |0| |0| |0| |312,945|312,635|625,580|182,312|
4612|20|จังหวัดชลบุรี |0| |0| |0| |578,535|578,578|1,157,113|486,610|
4612|21|จังหวัดระยอง |0| |0| |0| |277,767|278,967|556,734|215,835|
4612|22|จังหวัดจันทบุรี |0| |0| |0| |254,280|257,316|511,596|163,434|
4612|23|จังหวัดตราด |0| |0| |0| |113,532|111,494|225,026|76,341|
4612|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |321,606|330,898|652,504|188,511|
4612|25|จังหวัดปราจีนบุรี |0| |0| |0| |227,707|226,241|453,948|129,768|
4612|26|จังหวัดนครนายก |0| |0| |0| |125,134|126,748|251,882|70,060|
4612|27|จังหวัดสระแก้ว |0| |0| |0| |272,808|268,681|541,489|150,258|
4612|30|จังหวัดนครราชสีมา |0| |0| |0| |1,284,904|1,306,163|2,591,067|668,071|
4612|31|จังหวัดบุรีรัมย์ |0| |0| |0| |778,349|779,625|1,557,974|342,913|
4612|32|จังหวัดสุรินทร์ |0| |0| |0| |708,493|706,194|1,414,687|301,887|
4612|33|จังหวัดศรีสะเกษ |0| |0| |0| |737,348|736,425|1,473,773|307,079|
4612|34|จังหวัดอุบลราชธานี |0| |0| |0| |912,209|905,087|1,817,296|406,194|
4612|35|จังหวัดยโสธร |0| |0| |0| |277,762|275,190|552,952|126,429|
4612|36|จังหวัดชัยภูมิ |0| |0| |0| |570,977|573,728|1,144,705|286,818|
4612|37|จังหวัดอำนาจเจริญ |0| |0| |0| |185,829|184,801|370,630|82,674|
4612|39|จังหวัดหนองบัวลำภู |0| |0| |0| |252,271|247,731|500,002|111,671|
4612|40|จังหวัดขอนแก่น |0| |0| |0| |889,639|895,446|1,785,085|444,280|
4612|41|จังหวัดอุดรธานี |0| |0| |0| |774,132|767,942|1,542,074|373,900|
4612|42|จังหวัดเลย |0| |0| |0| |319,040|308,901|627,941|162,705|
4612|43|จังหวัดหนองคาย |0| |0| |0| |462,252|455,055|917,307|218,260|
4612|44|จังหวัดมหาสารคาม |0| |0| |0| |473,226|476,603|949,829|217,994|
4612|45|จังหวัดร้อยเอ็ด |0| |0| |0| |661,307|661,089|1,322,396|298,146|
4612|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |499,958|500,450|1,000,408|225,717|
4612|47|จังหวัดสกลนคร |0| |0| |0| |559,037|559,945|1,118,982|265,748|
4612|48|จังหวัดนครพนม |0| |0| |0| |355,779|357,432|713,211|164,991|
4612|49|จังหวัดมุกดาหาร |0| |0| |0| |170,108|168,969|339,077|78,630|
4612|50|จังหวัดเชียงใหม่ |0| |0| |0| |790,224|813,185|1,603,409|551,696|
4612|51|จังหวัดลำพูน |0| |0| |0| |200,138|208,908|409,046|137,220|
4612|52|จังหวัดลำปาง |0| |0| |0| |395,427|401,816|797,243|241,692|
4612|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |238,601|243,046|481,647|134,685|
4612|54|จังหวัดแพร่ |0| |0| |0| |236,881|245,353|482,234|145,166|
4612|55|จังหวัดน่าน |0| |0| |0| |243,643|238,594|482,237|132,636|
4612|56|จังหวัดพะเยา |0| |0| |0| |247,766|253,746|501,512|155,466|
4612|57|จังหวัดเชียงราย |0| |0| |0| |605,151|609,830|1,214,981|394,085|
4612|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |123,168|115,080|238,248|71,559|
4612|60|จังหวัดนครสวรรค์ |0| |0| |0| |554,325|572,427|1,126,752|320,811|
4612|61|จังหวัดอุทัยธานี |0| |0| |0| |168,488|172,129|340,617|92,896|
4612|62|จังหวัดกำแพงเพชร |0| |0| |0| |387,801|390,529|778,330|204,905|
4612|63|จังหวัดตาก |0| |0| |0| |253,487|246,247|499,734|141,515|
4612|64|จังหวัดสุโขทัย |0| |0| |0| |303,753|317,935|621,688|171,910|
4612|65|จังหวัดพิษณุโลก |0| |0| |0| |429,164|438,156|867,320|253,554|
4612|66|จังหวัดพิจิตร |0| |0| |0| |295,960|306,067|602,027|151,793|
4612|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |533,060|530,917|1,063,977|269,971|
4612|70|จังหวัดราชบุรี |0| |0| |0| |410,309|424,116|834,425|223,878|
4612|71|จังหวัดกาญจนบุรี |0| |0| |0| |402,846|394,526|797,372|238,719|
4612|72|จังหวัดสุพรรณบุรี |0| |0| |0| |424,657|446,736|871,393|225,623|
4612|73|จังหวัดนครปฐม |0| |0| |0| |394,963|417,441|812,404|242,668|
4612|74|จังหวัดสมุทรสาคร |0| |0| |0| |218,784|229,415|448,199|176,742|
4612|75|จังหวัดสมุทรสงคราม |0| |0| |0| |98,811|105,192|204,003|49,546|
4612|76|จังหวัดเพชรบุรี |0| |0| |0| |224,915|236,828|461,743|140,651|
4612|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |250,121|242,359|492,480|150,820|
4612|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |762,938|768,139|1,531,077|398,130|
4612|81|จังหวัดกระบี่ |0| |0| |0| |193,638|190,784|384,422|102,345|
4612|82|จังหวัดพังงา |0| |0| |0| |121,699|119,028|240,727|70,817|
4612|83|จังหวัดภูเก็ต |0| |0| |0| |134,758|143,722|278,480|109,686|
4612|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |466,098|469,432|935,530|293,057|
4612|85|จังหวัดระนอง |0| |0| |0| |84,941|79,770|164,711|55,209|
4612|86|จังหวัดชุมพร |0| |0| |0| |239,295|237,833|477,128|155,736|
4612|90|จังหวัดสงขลา |0| |0| |0| |638,365|661,917|1,300,282|343,569|
4612|91|จังหวัดสตูล |0| |0| |0| |136,777|136,927|273,704|67,626|
4612|92|จังหวัดตรัง |0| |0| |0| |300,762|307,287|608,049|157,930|
4612|93|จังหวัดพัทลุง |0| |0| |0| |248,709|255,889|504,598|134,264|
4612|94|จังหวัดปัตตานี |0| |0| |0| |313,422|321,198|634,620|134,234|
4612|95|จังหวัดยะลา |0| |0| |0| |232,804|232,643|465,447|112,927|
4612|96|จังหวัดนราธิวาส |0| |0| |0| |351,447|356,801|708,248|150,810|
4512|0|ทั่วประเทศ|0| |0| |0| |31,139,648|31,660,225|62,799,873|17,309,344|
4512|10|กรุงเทพมหานคร|0| |0| |0| |2,796,409|2,985,750|5,782,159|1,963,660|
4512|11|จังหวัดสมุทรปราการ |0| |0| |0| |499,011|528,708|1,027,719|381,126|
4512|12|จังหวัดนนทบุรี |0| |0| |0| |432,712|472,485|905,197|377,222|
4512|13|จังหวัดปทุมธานี |0| |0| |0| |344,149|364,760|708,909|305,693|
4512|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |364,383|383,860|748,243|208,048|
4512|15|จังหวัดอ่างทอง |0| |0| |0| |140,534|149,889|290,423|74,560|
4512|16|จังหวัดลพบุรี |0| |0| |0| |388,737|379,248|767,985|218,709|
4512|17|จังหวัดสิงห์บุรี |0| |0| |0| |107,772|115,580|223,352|59,974|
4512|18|จังหวัดชัยนาท |0| |0| |0| |170,261|180,286|350,547|96,073|
4512|19|จังหวัดสระบุรี |0| |0| |0| |311,761|310,233|621,994|177,142|
4512|20|จังหวัดชลบุรี |0| |0| |0| |566,350|563,536|1,129,886|462,668|
4512|21|จังหวัดระยอง |0| |0| |0| |272,807|273,763|546,570|205,364|
4512|22|จังหวัดจันทบุรี |0| |0| |0| |251,771|254,240|506,011|158,001|
4512|23|จังหวัดตราด |0| |0| |0| |113,794|111,501|225,295|73,833|
4512|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |320,365|329,393|649,758|183,298|
4512|25|จังหวัดปราจีนบุรี |0| |0| |0| |227,012|225,810|452,822|126,447|
4512|26|จังหวัดนครนายก |0| |0| |0| |124,790|126,274|251,064|67,105|
